WO,Value,Date,Contractor,GL Account
70005093,-600.00,06/09/2017,150344,6207000201
70005095,-600.00,06/09/2017,150344,6207000201
70005102,-600.00,06/09/2017,150344,6207000201
70005062,806.00,05/09/2017,151355,6207000200
70005062,30.00,05/09/2017,151355,6207000203
70005302,50.00,21/12/2018,150344,6207000201
70005092,150.00,06/09/2017,150344,6207000201
70005092,331.35,06/09/2017,150344,6207000203
70005092,700.00,06/09/2017,150344,6207000201
70005093,840.00,06/09/2017,150344,6207000201
70005095,840.00,06/09/2017,150344,6207000201
70005102,840.00,06/09/2017,150344,6207000201
70005093,600.00,06/09/2017,150344,6207000201
70005095,600.00,06/09/2017,150344,6207000201
70005102,600.00,06/09/2017,150344,6207000201
70004107,75.57,08/10/2014,150508,6207000203
70004107,408.00,13/10/2014,150589,6207000200
70004107,94.00,13/10/2014,151365,6207000203
70003890,159.50,02/10/2013,152337,6207000203
70003883,20.00,04/10/2013,152390,6207000201
70003882,650.74,04/10/2013,152508,6207000203
70003882,490.00,07/10/2013,150873,6207000203
70003882,160.00,07/10/2013,150873,6207000203
70005092,50.00,06/09/2017,150344,6207000201
70005093,50.00,06/09/2017,150344,6207000201
70005095,50.00,06/09/2017,150344,6207000201
70003882,423.00,04/10/2013,150583,6207000203
70004107,13.70,14/10/2014,151357,6207000203
70003882,680.00,04/10/2013,150873,6207000203
70003882,504.00,07/10/2013,154494,6207000202
70005077,-130.00,31/12/2018,450466,6207000203
80011819,315.00,31/12/2018,151360,6207000203
80011819,21.53,31/12/2018,151360,6207000203
70005003,37.50,08/09/2017,153144,6207000203
70005003,72.00,08/09/2017,153144,6207000203
70005003,70.80,08/09/2017,153144,6207000203
70003892,781.32,01/10/2013,154604,6207000203
70004578,140.00,16/11/2015,151355,6207000200
70004578,123.00,16/11/2015,151355,6207000200
70004578,60.00,19/11/2015,151355,6207000203
70004578,25.00,19/11/2015,151355,6207000203
70004107,272.00,20/10/2014,150589,6207000200
70004107,159.54,21/10/2014,151365,6207000203
70004578,140.00,16/11/2015,151355,6207000200
70004578,164.00,16/11/2015,151355,6207000200
70004578,140.00,16/11/2015,151355,6207000200
70004578,164.00,16/11/2015,151355,6207000200
70004107,170.20,22/10/2014,150508,6207000203
70004107,28.00,22/10/2014,150508,6207000203
70004107,202.32,21/10/2014,150508,6207000203
70003886,833.72,23/10/2013,250231,6207000201
70005081,1800.00,12/09/2017,151468,6207000203
70003884,300.00,11/10/2013,155635,6207000201
70003884,40.00,11/10/2013,155635,6207000203
70003894,25.00,01/10/2013,155527,6207000201
70003894,50.00,01/10/2013,155527,6207000203
70003883,70.00,11/10/2013,152390,6207000202
70003883,20.00,11/10/2013,152390,6207000202
70003882,681.00,23/10/2013,154494,6207000202
70003882,296.25,24/10/2013,151468,6207000203
70005014,400.00,15/09/2017,154891,6207000201
70005092,506.04,14/09/2017,151342,6207000203
70005092,151.04,14/09/2017,151342,6207000203
70005092,180.07,14/09/2017,151342,6207000203
70005092,375.72,14/09/2017,151342,6207000203
70005092,333.16,14/09/2017,151342,6207000203
70003915,3280.00,31/10/2013,150687,6297000000
70005003,86.00,15/09/2017,151466,6207000203
70005076,700.00,15/09/2017,155911,6207000202
70005003,210.00,15/09/2017,155928,6207000203
70004995,78.72,12/09/2017,150583,6207000203
70003883,110.00,04/11/2013,155549,6207000203
70005093,30.00,19/09/2017,150337,6207000201
70005076,76.00,19/09/2017,151355,6207000200
70003883,35.80,23/10/2013,150848,6207000203
70004107,163.11,29/10/2014,150508,6207000203
70005081,3522.00,19/09/2017,151355,6207000200
70005081,168.00,19/09/2017,151355,6207000203
70003884,4480.00,30/10/2013,150344,6207000203
70003884,600.00,30/10/2013,150344,6207000203
70003884,960.00,30/10/2013,150344,6207000203
70003884,600.00,30/10/2013,150344,6207000203
70003884,2500.00,30/10/2013,150344,6207000203
70003884,1900.00,30/10/2013,150344,6207000203
70003884,2250.00,30/10/2013,150344,6207000203
70003884,5000.00,30/10/2013,150344,6207000201
70003884,600.00,30/10/2013,150344,6207000201
70003884,200.00,30/10/2013,150344,6207000201
70003884,600.00,30/10/2013,150344,6207000201
70003883,635.00,30/10/2013,150344,6207000202
70003883,800.00,30/10/2013,150344,6207000203
70003883,1300.00,30/10/2013,150344,6207000201
70003883,254.00,29/10/2013,150337,6207000203
70003883,225.00,29/10/2013,150337,6207000201
70003882,230.00,21/10/2013,151355,6207000203
70003882,440.55,31/10/2013,150583,6207000203
70003883,1100.00,04/11/2013,155549,6207000203
70005003,210.00,20/09/2017,155928,6207000203
70005093,64.32,22/09/2017,150344,6207000203
70005093,80.00,22/09/2017,150344,6207000201
70005092,140.00,22/09/2017,150344,6207000201
70005093,140.00,22/09/2017,150344,6207000201
70005095,140.00,22/09/2017,150344,6207000201
70005102,600.00,22/09/2017,150344,6207000201
70005003,8.61,22/09/2017,151466,6207000203
70005003,23.25,22/09/2017,151466,6207000203
70004107,70.65,30/10/2014,150508,6207000203
70004107,71.66,30/10/2014,150508,6207000203
70005092,150.00,22/09/2017,150344,6207000201
70004107,144.41,31/10/2014,151365,6207000203
70004107,76.96,03/11/2014,151365,6207000203
70004107,36.00,31/10/2014,153144,6207000203
70004107,141.60,31/10/2014,153144,6207000203
70004107,37.50,31/10/2014,153144,6207000203
70004107,70.19,03/11/2014,150508,6207000203
70005062,2.80,25/09/2017,150249,6207000203
70005062,2.80,25/09/2017,150249,6207000203
70005062,85.00,25/09/2017,150249,6207000203
70004107,19.60,05/11/2014,151357,6207000203
70004107,124.97,05/11/2014,150508,6207000203
70004107,67.20,04/11/2014,153144,6207000203
70004107,77.50,04/11/2014,153144,6207000203
70004107,192.30,04/11/2014,150508,6207000203
70004107,71.72,04/11/2014,151365,6207000203
70005003,169.20,08/09/2017,151365,6207000203
70005003,206.80,08/09/2017,151365,6207000203
70005003,36.19,08/09/2017,151365,6207000203
70005003,36.19,08/09/2017,151365,6207000203
70005003,36.19,08/09/2017,151365,6207000203
70005003,69.18,08/09/2017,151365,6207000203
70005003,2.82,08/09/2017,151365,6207000203
70005003,3.38,08/09/2017,151365,6207000203
70005003,60.91,08/09/2017,151365,6207000203
70005076,3.15,27/09/2017,155068,6207000203
70005077,60.00,14/09/2017,150465,6207000203
70004978,51.20,19/09/2017,151360,6207000203
70004578,51.90,14/12/2015,150249,6207000203
70004578,44.45,14/12/2015,150249,6207000203
70004578,222.25,14/12/2015,150249,6207000203
70004578,207.00,14/12/2015,150249,6207000203
70004578,45.00,14/12/2015,150249,6207000203
70004578,112.00,14/12/2015,150249,6207000203
70004976,180.00,27/09/2017,153447,6207000203
70004995,275.00,27/09/2017,153447,6207000203
70004995,220.00,27/09/2017,153447,6207000203
70004995,160.00,27/09/2017,153447,6207000203
70004978,290.00,27/09/2017,153447,6207000203
70004978,260.00,27/09/2017,153447,6207000203
70004978,160.00,27/09/2017,153447,6207000203
70005014,218.62,28/09/2017,154891,6207000203
70003887,580.00,01/11/2013,155566,6207000202
80007879,3650.00,28/09/2017,151198,6207000203
80007879,190.00,28/09/2017,151198,6207000201
80007879,160.00,28/09/2017,151198,6207000203
80007879,160.00,28/09/2017,151198,6207000203
70005003,3.70,26/09/2017,150583,6207000203
70005003,4.50,26/09/2017,150583,6207000203
70005003,4.32,26/09/2017,150583,6207000203
70005003,4.50,26/09/2017,150583,6207000203
70005003,4.56,26/09/2017,150583,6207000203
70005003,19.40,26/09/2017,150583,6207000203
70005003,27.32,26/09/2017,150583,6207000203
70005003,90.56,26/09/2017,150583,6207000203
70005003,6.70,26/09/2017,150583,6207000203
70005003,8.70,26/09/2017,150583,6207000203
70005003,2.90,26/09/2017,150583,6207000203
70005003,45.04,26/09/2017,150583,6207000203
70005003,9.00,26/09/2017,150583,6207000203
70005003,3.30,26/09/2017,150583,6207000203
70005003,5.94,26/09/2017,150583,6207000203
70005003,2.58,26/09/2017,150583,6207000203
70005003,30.40,26/09/2017,150583,6207000203
70005003,13.50,26/09/2017,150583,6207000203
70005077,89.25,28/09/2017,150249,6207000203
70005077,124.00,28/09/2017,150249,6207000203
70005075,11.70,28/09/2017,150249,6207000203
70005077,19.50,28/09/2017,150249,6207000203
70005081,3600.00,28/09/2017,153334,6207000200
70005014,20.00,28/09/2017,155180,6207000201
70003891,300.00,07/11/2013,155543,6207000201
70004107,5.37,11/11/2014,151357,6207000203
70004107,50.84,12/11/2014,151357,6207000203
70004107,255.00,13/11/2014,150508,6207000203
70004107,540.12,10/11/2014,150508,6207000203
70004107,158.70,10/11/2014,155520,6207000203
70004107,125.11,10/11/2014,151365,6207000203
70004107,266.47,07/11/2014,151365,6207000203
70003884,82.85,05/11/2013,151342,6207000203
70003884,103.97,05/11/2013,151342,6207000203
70003884,724.20,05/11/2013,151342,6207000203
70003884,62.41,05/11/2013,151342,6207000203
70003884,62.41,05/11/2013,151342,6207000203
