WO,Date,MatCode,Value,Contractor,GL.Account
70005178,08/03/18,11204577,293.5,,2699599215
80011544,08/03/18,11201676,706,,2699599215
70004460,07/11/15,11207251,170,,2699599215
70004474,07/13/15,11204955,33.4,,2699599215
70004474,07/13/15,11206904,3.3,,2699599215
70004503,07/13/15,11206913,3.6,,2699599215
70004464,07/13/15,11206904,6.6,,2699599215
70004462,07/13/15,11206904,6.6,,2699599215
70004457,07/13/15,11206025,18,,2699599215
70004255,06/05/14,11206359,787.1,,2699599215
70004261,06/05/14,91101357,0,,
70004151,06/09/14,91101775,0,,
70004104,06/09/14,11206904,6.6,,2699599215
70004152,06/09/14,91101775,0,,
80011543,08/06/18,11207385,5.9,,2699599215
80011543,08/06/18,11206918,4.2,,2699599215
70005207,08/04/18,11200021,120,,2699599215
70005207,08/04/18,91101927,0,,
80011543,08/07/18,11206947,6.2,,2699599215
80011543,08/07/18,11206903,11.3,,2699599215
80011543,08/07/18,11207385,5.9,,2699599215
80011567,08/07/18,91101929,0,,
80011563,08/07/18,11200099,45.9,,2699599215
80011563,08/07/18,91100102,0,,
80011543,08/07/18,91101930,0,,
80011543,08/07/18,91101929,0,,
80011557,08/07/18,11200019,119.1,,2699599215
80011557,08/07/18,91101929,0,,
80011543,08/04/18,11200020,97.7,,2699599215
80011543,08/04/18,91101929,0,,
70004121,06/06/14,11206904,6.6,,2699599215
70004151,06/06/14,11207546,33.4,,2699599215
70004151,06/06/14,91101775,0,,
70004121,06/06/14,11206921,4.6,,2699599215
70004121,06/06/14,91100225,0,,
70004255,06/06/14,11204452,487.5,,2699599215
70004798,06/01/16,91101358,0,,
70004798,06/01/16,11201092,87,,2699599215
70004126,06/06/14,91100230,0,,
70004681,05/31/16,11206907,4.8,,2699599215
70004705,05/31/16,11206937,11.3,,2699599215
70004705,05/31/16,11207385,7.2,,2699599215
70004503,07/14/15,11207546,35.6,,2699599215
70004119,06/06/14,11207385,7.2,,2699599215
70004126,06/06/14,91100230,0,,
70004483,07/14/15,11205837,310.1,,2699599215
70004462,07/14/15,11207001,33.9,,2699599215
70004460,07/14/15,11206905,63.7,,2699599215
70004597,07/14/15,91101358,0,,
70004597,07/14/15,91101357,0,,
70004151,06/09/14,11206913,2.9,,2699599215
70004151,06/09/14,91101775,0,,
70004126,06/09/14,91100755,0,,
70004126,06/09/14,91100755,0,,
70004126,06/09/14,11206913,4.4,,2699599215
70004126,06/09/14,11206903,4.5,,2699599215
70004153,06/09/14,11206942,25.9,,2699599215
70004153,06/09/14,11206913,5.8,,2699599215
70004153,06/09/14,11207546,33.4,,2699599215
70004483,07/14/15,11205837,51.7,,2699599215
70004452,07/14/15,11200900,1889.6,,2699599215
70004455,07/14/15,91100151,0,,
70004474,07/14/15,11206921,4.3,,2699599215
70004501,07/15/15,91101931,0,,
70004501,07/15/15,11207385,8.6,,2699599215
70004501,07/15/15,11206947,8.3,,2699599215
70004104,06/09/14,91100742,0,,
70004124,06/09/14,91101931,0,,
70004256,06/09/14,11202302,53.1,,2699599215
70004256,06/09/14,11201091,165.2,,2699599215
70004664,05/31/16,11207385,7.2,,2699599215
70004676,05/31/16,11206908,5.4,,2699599215
70004104,06/10/14,91100742,0,,
70004104,06/10/14,91100206,0,,
70004665,05/31/16,11206905,26.6,,2699599215
70004665,05/31/16,11206904,6.6,,2699599215
70004665,05/31/16,11206907,4.8,,2699599215
70004676,05/31/16,11200994,96.9,,2699599215
80011543,08/08/18,11206904,3.3,,2699599215
70004153,06/10/14,11206942,19.5,,2699599215
70004153,06/10/14,11206913,4.4,,2699599215
80011557,08/08/18,11206908,10.8,,2699599215
70004095,06/10/14,11206913,2.9,,2699599215
70004095,06/10/14,11207546,33.4,,2699599215
70005178,08/08/18,11207621,37,,2699599215
70004107,06/10/14,11206904,6.6,,2699599215
70004121,06/10/14,11206937,6.8,,2699599215
70004107,06/10/14,11206918,8.4,,2699599215
70004107,06/10/14,11206904,6.6,,2699599215
70004107,06/10/14,11206942,13,,2699599215
70004107,06/10/14,11206913,4.4,,2699599215
70004135,06/10/14,11207336,1650,,2699599215
70004135,06/10/14,11200484,390,,2699599215
70004135,06/10/14,11207335,150,,2699599215
70004135,06/10/14,11206904,6.6,,2699599215
80011557,08/08/18,11206937,6.8,,2699599215
80011557,08/08/18,91101929,0,,
80011544,08/08/18,11206904,3.3,,2699599215
80011543,08/08/18,91101928,0,,
80011543,08/08/18,91101929,0,,
80011543,08/08/18,91101930,0,,
80011565,08/08/18,11206903,6.8,,2699599215
80011563,08/08/18,11206904,6.6,,2699599215
80011543,08/08/18,11206937,6.8,,2699599215
80011543,08/08/18,11207385,5.9,,2699599215
80011543,08/08/18,11206904,9.9,,2699599215
80011543,08/08/18,11206905,10.6,,2699599215
70005210,08/08/18,11202849,1260.7,,2699599215
80011567,08/09/18,11207650,147.5,,2699599215
80011567,08/09/18,91101935,0,,
80011567,08/09/18,11200020,97.7,,2699599215
80011567,08/09/18,11200021,120,,2699599215
80011557,08/09/18,11207385,5.9,,2699599215
80011563,08/09/18,91101929,0,,
80011563,08/09/18,11200019,119.1,,2699599215
80011543,08/10/18,11207385,5.9,,2699599215
80011543,08/10/18,11206907,4.8,,2699599215
80011577,08/10/18,11206904,16.4,,2699599215
70005178,08/10/18,11201641,82.3,,2699599215
70005193,08/10/18,11207763,65.7,,2699599215
80011543,08/08/18,11201109,6467,,2699599215
80011543,08/08/18,11201126,13833,,2699599215
70004161,06/11/14,11202660,386.5,,2599579215
70004147,06/11/14,11204087,317.5,,2699599215
70004461,07/15/15,11206801,2185,,2699599215
70004461,07/15/15,11207385,7.2,,2699599215
70004461,07/15/15,11206904,6.6,,2699599215
80011542,08/13/18,91101939,0,,
70005194,08/13/18,11201030,12.8,,2699599215
70005210,08/13/18,11206903,11.3,,2699599215
70004151,06/10/14,11207556,41,,2699599215
70005226,08/13/18,11200626,352.1,,2699599215
70005226,08/13/18,91100126,0,,
70004253,06/10/14,11206903,2.3,,2699599215
70004131,06/10/14,11206937,6.8,,2699599215
70004109,06/10/14,91101932,0,,
70004109,06/10/14,91101929,0,,
70004109,06/10/14,11200021,105,,2699599215
70004121,06/10/14,11207385,7.2,,2699599215
70004121,06/10/14,11206947,4.1,,2699599215
70004104,06/10/14,91100206,0,,
70004666,06/01/16,11207385,7.2,,2699599215
70004254,06/11/14,11204427,243,,2699599215
70004108,06/11/14,11207213,6.2,,2699599215
70004151,06/11/14,11206913,2.9,,2699599215
70004151,06/11/14,91101775,0,,
70004678,06/01/16,11207675,7,,2699599215
80007249,06/02/16,11201319,2787.1,,2699599215
80007229,05/27/16,11206916,1487.5,,2699599215
80011543,08/13/18,11206904,3.3,,2699599215
80011543,08/13/18,11206907,4.8,,2699599215
70005227,08/13/18,11200928,39.2,,2699599215
70005227,08/13/18,11202140,266.4,,2699599215
80011598,08/13/18,11200021,120,,2699599215
80011576,08/13/18,11206904,6.6,,2699599215
70005178,08/13/18,11205429,302,,2699599215
70005178,08/13/18,11207345,95,,2699599215
70005212,08/13/18,11205469,493.2,,2699599215
80011451,08/13/18,11201409,166,,2699599215
80011451,08/13/18,91101935,0,,
80011549,08/13/18,11206904,3.3,,2699599215
80011549,08/13/18,11206905,10.6,,2699599215
80011542,08/20/18,91101929,0,,
80011542,08/20/18,91101928,0,,
80011542,08/20/18,11206908,10.8,,2699599215
80011589,08/21/18,11207385,5.9,,2699599215
70004151,06/13/14,91101775,0,,
80011546,08/21/18,11206908,10.8,,2699599215
70004120,06/13/14,91100558,0,,
80011567,08/21/18,11206908,10.8,,2699599215
80011567,08/21/18,11206903,6.8,,2699599215
80011542,08/21/18,11206920,11.2,,2699599215
80011567,08/21/18,11206903,4.5,,2699599215
80011567,08/21/18,11207385,7,,2699599215
80011567,08/21/18,11206904,6.6,,2699599215
80011546,08/21/18,91101929,0,,
80011546,08/21/18,11206947,6.2,,2699599215
80011550,08/22/18,11206904,6.6,,2699599215
80011550,08/22/18,11206905,10.6,,2699599215
80011543,08/21/18,91101929,0,,
70004654,06/01/16,11206903,4.5,,2699599215
70004654,06/01/16,11207385,7.2,,2699599215
70004655,06/01/16,11205145,84.1,,2699599215
70004690,06/01/16,91102075,0,,
70005178,08/14/18,91102439,0,,
70005178,08/14/18,11207345,95,,2699599215
70005210,08/14/18,11200716,126,,2699599215
80011563,08/14/18,91101932,0,,
80011562,08/14/18,11206903,6.8,,2699599215
80011544,08/14/18,11206908,10.8,,2699599215
80012425,08/07/19,91101931,0,,
80012425,08/07/19,11207385,4.7,,2699599215
70005365,08/07/19,11200494,313.3,,2699599215
80012454,08/07/19,11206937,2.3,,2699599215
80012469,08/07/19,11206904,6.6,,2699599215
80012458,08/07/19,11206904,6.6,,2699599215
80012458,08/07/19,11206905,5.3,,2699599215
80012558,08/07/19,11207385,4.7,,2699599215
70005319,08/07/19,11207660,792.6,,2699599215
80012432,08/07/19,11202326,9133.3,,2699599215
80012432,08/07/19,11207832,3266.5,,2699599215
80012432,08/07/19,11207834,908.5,,2699599215
80012420,08/07/19,11206947,12.6,,2699599215
80012420,08/07/19,11207385,9.4,,2699599215
70005361,08/08/19,11202777,1098,,2599579215
70005345,08/08/19,91101466,0,,
80007254,06/02/16,11206904,3.3,,2699599215
70004681,06/02/16,11206908,5.4,,2699599215
80007261,06/02/16,11201718,8763.1,,2699599215
70004676,06/02/16,11200763,370,,2699599215
80007253,06/02/16,11206908,5.4,,2699599215
80007254,06/02/16,11207385,7.2,,2699599215
80007254,06/02/16,11206903,4.5,,2699599215
80007254,06/02/16,11206907,4.8,,2699599215
70004798,06/02/16,11200724,44.5,,2699599215
80007261,06/02/16,11207385,4.3,,2699599215
70004666,06/02/16,11206908,5.4,,2699599215
70004501,07/16/15,11206913,5.4,,2699599215
80006843,07/16/15,11207213,30.6,,2699599215
70004503,07/16/15,11206942,36.2,,2699599215
80011543,08/17/18,91101932,0,,
80011579,08/17/18,11207385,7,,2699599215
80011579,08/17/18,11206947,6.2,,2699599215
70005226,08/17/18,11202707,46.1,,2699599215
70005226,08/17/18,11205632,27.8,,2699599215
70005226,08/17/18,11201956,71.4,,2699599215
80011563,08/17/18,91101931,0,,
80011563,08/17/18,91101932,0,,
80011567,08/17/18,11206931,17.8,,2699599215
80011567,08/17/18,11206904,9.8,,2699599215
80011567,08/17/18,11200046,12035.1,,2699599215
70005210,08/17/18,11206908,21.6,,2699599215
80011544,08/17/18,11205433,42.9,,2699599215
70005226,08/17/18,91100126,0,,
70005226,08/17/18,11206904,39.4,,2699599215
80011544,08/17/18,11207385,8.2,,2699599215
80011544,08/17/18,11206947,8.3,,2699599215
80011543,08/17/18,11200021,120,,2699599215
80011543,08/17/18,11206933,14.1,,2699599215
70005366,08/09/19,91102659,0,,
80012459,08/09/19,11207385,4.7,,2699599215
80012459,08/09/19,11206947,4.2,,2699599215
80012382,08/09/19,91101085,0,,
80012558,08/09/19,11206908,32.4,,2699599215
80012425,08/09/19,11206903,27,,2699599215
80012469,08/09/19,11206908,32.4,,2699599215
80012432,08/09/19,11206908,43.2,,2699599215
70005197,08/23/18,11201030,12.8,,2699599215
80011598,08/23/18,11206908,64.8,,2699599215
80011598,08/23/18,11206904,9.8,,2699599215
80011567,08/23/18,11205578,375,,2699559215
80011567,08/23/18,91100508,0,,
80011599,08/23/18,11203304,7225.7,,2699559215
80011599,08/23/18,11205576,9203.3,,2699559215
80011599,08/23/18,11206668,993,,2699559215
80011563,08/23/18,11200838,1681.6,,2699599215
80011563,08/23/18,11202905,3466.2,,2699599215
80011563,08/23/18,11202906,2153.6,,2699599215
80011563,08/23/18,11201679,336.6,,2699599215
80011598,08/23/18,11206904,16.4,,2699599215
80011599,08/23/18,11206903,4.5,,2699599215
80011599,08/24/18,11200021,120,,2699599215
80011545,08/24/18,11202863,35.6,,2699599215
80011545,08/24/18,91100625,0,,
80011545,08/24/18,11201787,55.4,,2699599215
70005180,08/24/18,11207763,87.6,,2699599215
70005180,08/24/18,11207764,165.8,,2699599215
80011598,08/24/18,91101931,0,,
80011553,08/24/18,11206921,9.6,,2699599215
80011570,08/24/18,91101929,0,,
80011584,08/24/18,11205433,21.5,,2699599215
70005259,08/24/18,11206905,63.7,,2699599215
80011949,08/09/19,11207802,84,,2699599215
80011949,08/09/19,11207811,224,,2699599215
80011949,08/09/19,11207812,112,,2699599215
80011949,08/09/19,11207813,379,,2699599215
70005321,08/09/19,11206528,390,,2699599215
70005353,08/09/19,11206907,4.8,,2699599215
70004504,07/16/15,11207556,8.1,,2699599215
70004451,07/16/15,11206937,13.5,,2699599215
70004455,07/16/15,91100194,0,,
70005248,08/23/18,11207616,178.3,,2699599215
70004504,07/16/15,11202650,38.7,,2699599215
80011588,08/27/18,91101931,0,,
80011588,08/27/18,11206903,4.5,,2699599215
70004451,07/16/15,11206937,11.2,,2699599215
70005230,08/27/18,11206905,5.3,,2699599215
70005230,08/27/18,11206907,4.8,,2699599215
70005230,08/27/18,11206904,3.3,,2699599215
70004483,07/16/15,11207385,7.2,,2699599215
70005178,08/27/18,11205215,680,,2699599215
80011568,08/27/18,11207385,5.9,,2699599215
80011568,08/27/18,11206947,4.1,,2699599215
80011568,08/27/18,91100462,0,,
80011588,08/27/18,91101005,0,,
80011588,08/27/18,91101915,0,,
80011543,08/27/18,91101929,0,,
70005193,08/27/18,91101355,0,,
80011574,08/27/18,11205406,59,,2699599215
70005227,08/27/18,11200639,458.7,,2699599215
70004606,07/16/15,11207546,3.6,,2699599215
70004606,07/16/15,91101362,0,,
80011591,08/10/18,11207359,5438.2,,2699549215
80011591,08/10/18,11202088,493,,2699549215
80011591,08/10/18,11202840,9.5,,2699549215
80011591,08/10/18,91100759,0,,
80011591,08/10/18,11203377,2428.2,,2699549215
80011591,08/10/18,91101659,0,,
80011591,08/10/18,11203027,56.6,,2699549215
80011567,08/28/18,11205167,25.9,,2699559215
80011567,08/28/18,11206908,5.4,,2699599215
80011567,08/28/18,11206903,4.5,,2699599215
80011561,08/28/18,11206908,54,,2699599215
70005226,08/28/18,11201961,456.3,,2699599215
80011561,08/28/18,11203338,85.6,,2699599215
70004987,07/04/17,11200994,101.1,,2699599215
80011567,08/28/18,11206903,6.8,,2699599215
70005362,08/09/19,91100896,0,,
80011552,08/28/18,11206908,10.8,,2699599215
70005193,08/28/18,91102538,0,,
80012421,08/12/19,11206477,939.8,,2699599215
80012421,08/12/19,11206478,841.2,,2699599215
80011570,08/28/18,11206908,43.2,,2699599215
80011570,08/28/18,11206904,6.6,,2699599215
80012421,08/12/19,11206904,19.7,,2699599215
80011563,08/28/18,11207385,7,,2699599215
80011563,08/28/18,11206947,4.1,,2699599215
70005319,08/12/19,11203243,1090.2,,2699599215
70005210,08/28/18,11206908,10.8,,2699599215
70005210,08/28/18,11206903,4.5,,2699599215
70005319,08/12/19,11203243,1135.6,,2699599215
80012453,08/12/19,11206903,9,,2699599215
80012423,08/12/19,11206904,3.3,,2699599215
80011560,08/28/18,11200021,120,,2699599215
80012424,08/13/19,11204437,3254.3,,2699599215
80012451,08/13/19,11207385,5.6,,2699599215
80012451,08/13/19,11206947,6.3,,2699599215
80012424,08/13/19,91101932,0,,
80012421,08/13/19,11206476,5220,,2699599215
80012421,08/13/19,11206479,1926.8,,2699599215
80012424,08/13/19,91101929,0,,
80012424,08/13/19,11201544,378.8,,2699599215
70005321,08/13/19,11200919,33,,2699599215
70005321,08/13/19,11203278,21.8,,2699599215
80012440,08/13/19,11200019,121,,2699599215
80011544,08/29/18,91101929,0,,
80011544,08/29/18,11206947,4.1,,2699599215
80011543,08/29/18,11206908,54,,2699599215
80011567,08/29/18,11206908,54,,2699599215
80012440,08/14/19,11200019,121,,2699599215
80011544,08/29/18,11204355,174.8,,2699559215
80011544,08/29/18,11204045,538.9,,2699559215
80011544,08/29/18,11205591,262.1,,2699559215
80012440,08/14/19,91100193,0,,
80012440,08/14/19,91100195,0,,
80012440,08/14/19,91100180,0,,
80011551,08/28/18,11206904,6.6,,2699599215
80012463,08/14/19,11200077,25.2,,2699599215
80012463,08/14/19,11200161,37.5,,2699599215
80012463,08/14/19,91100116,0,,
80011588,08/29/18,91101005,0,,
80011570,08/29/18,11206908,10.8,,2699599215
80012436,08/19/19,11206921,14.4,,2699599215
80012412,08/19/19,11205578,742.7,,2699559215
80012424,08/19/19,11207213,13.6,,2699599215
80012463,08/19/19,11200161,37.5,,2699599215
80012463,08/19/19,91100104,0,,
80012417,08/19/19,11201544,378.8,,2699599215
80012417,08/19/19,91101935,0,,
80012417,08/19/19,91101929,0,,
80012417,08/19/19,11200020,195.4,,2699599215
80012415,08/19/19,91101928,0,,
70005353,08/19/19,11206903,13.5,,2699599215
80012437,08/19/19,91101929,0,,
80012459,08/19/19,11200021,240,,2699599215
80012440,08/19/19,91101932,0,,
70004451,07/20/15,11201468,-2591.1,,2699599215
80012429,08/19/19,11200020,97.7,,2699599215
80011543,08/30/18,11202268,159.1,,2699599215
80011543,08/30/18,11206904,6.6,,2699599215
70005230,08/30/18,11205886,1440,,2699599215
80011543,08/30/18,11206908,27,,2699599215
80011567,08/30/18,11206905,5.3,,2699599215
80011567,08/30/18,11206907,4.8,,2699599215
70005182,08/30/18,11201030,12.8,,2699599215
80009249,06/29/17,11207600,1462,,2699599215
80008726,07/04/17,11206931,8.9,,2699599215
70005178,08/31/18,11206689,6067.4,,2699599215
80011545,08/31/18,11206908,10.8,,2699599215
80009162,07/05/17,91100583,0,,
80009247,07/05/17,11207741,600,,2699599215
80012417,08/26/19,91101930,0,,
80012417,08/26/19,91101928,0,,
80012435,08/26/19,11207759,990,,2699599215
80012420,08/26/19,91101931,0,,
80012416,08/26/19,11200020,97.7,,2699599215
80012438,08/26/19,11200022,83.4,,2699599215
70005362,08/27/19,91101565,0,,
80012424,08/27/19,11203916,854,,2599579215
80012459,08/19/19,11206947,12.6,,2699599215
80012459,08/19/19,11207385,7.5,,2699599215
70004451,07/20/15,11201468,2591.1,,2699599215
70004460,07/20/15,11206918,12.6,,2699599215
70004460,07/20/15,11206903,4.5,,2699599215
70004600,07/20/15,11200778,187.5,,2699599215
80006774,07/20/15,11206904,6.6,,2699599215
70004483,07/20/15,11205837,51.7,,2699599215
70005321,08/20/19,11201811,25,,2699599215
70004492,07/20/15,11206920,68.9,,2699599215
70004492,07/20/15,11206913,3.6,,2699599215
80012419,08/20/19,11207385,7.5,,2699599215
70004472,07/20/15,11201871,55.7,,2699599215
80012422,08/20/19,11200020,195.4,,2699599215
70004505,07/20/15,11207546,35.6,,2699599215
70004505,07/20/15,11206908,10.8,,2699599215
80012412,08/20/19,11200021,120,,2699599215
70004473,07/20/15,91100206,0,,
70004473,07/20/15,11207234,243.2,,2699599215
70005325,08/20/19,11204847,148.9,,2699599215
70004460,07/20/15,11206903,9,,2699599215
70004460,07/20/15,11206908,32.4,,2699599215
70004460,07/20/15,11207547,65.8,,2699599215
70005353,08/20/19,91101927,0,,
80012419,08/20/19,91101931,0,,
80012437,08/20/19,11207001,53.6,,2699599215
80012459,08/20/19,11200021,120,,2699599215
80012417,08/20/19,11206947,6.3,,2699599215
80012417,08/20/19,11207385,5.6,,2699599215
80012438,08/20/19,11200021,120,,2699599215
80012459,08/20/19,11206933,20.6,,2699599215
70005321,08/13/19,91102495,0,,
70005321,08/20/19,91102495,0,,
80012560,08/23/19,91102372,0,,
80012560,08/23/19,11200188,164.8,,2699599215
80012560,08/23/19,11200458,54.1,,2699599215
70005365,08/23/19,91100791,0,,
80012438,08/23/19,91101935,0,,
80012419,08/23/19,11204045,7185,,2699559215
80012419,08/23/19,11205591,1048.4,,2699559215
80012419,08/23/19,11200020,97.7,,2699599215
80012440,08/23/19,91101926,0,,
80012424,08/23/19,11202114,333.2,,2699599215
80012418,08/23/19,11206903,11.3,,2699599215
80012412,08/23/19,91101935,0,,
80012452,08/23/19,11202853,102.1,,2699599215
80012420,08/23/19,91101931,0,,
80012420,08/27/19,91101929,0,,
70005398,08/28/19,11207330,1816,,2699599215
70005398,08/28/19,11203916,854,,2599579215
70005321,08/28/19,11203276,24.1,,2699599215
70005321,08/28/19,11201032,40.3,,2699599215
70005321,08/28/19,11207371,473.1,,2699599215
70005322,08/28/19,11207621,33.9,,2699599215
70005370,08/28/19,11200954,647.4,,2699599215
80012565,08/29/19,91100230,0,,
80012564,08/29/19,11204916,43.8,,2699599215
80012564,08/29/19,91100230,0,,
70005325,08/30/19,11206904,39.4,,2699599215
80012463,08/30/19,11206904,39.4,,2699599215
80012463,08/30/19,11206905,63.7,,2699599215
70005353,08/30/19,11206939,50.4,,2699599215
70005353,08/25/19,11206939,37.8,,2699599215
70005353,08/09/19,11206939,25.2,,2699599215
80012429,08/20/19,11206939,18.9,,2699599215
80012420,08/23/19,11202268,161.7,,2699599215
80012435,08/25/19,91101929,0,,
80012435,08/25/19,11206924,62.9,,2699599215
80012419,08/25/19,91101930,0,,
80012419,08/25/19,91101929,0,,
80012419,08/26/19,11206937,9,,2699599215
80012419,08/26/19,11206933,6.9,,2699599215
80012438,08/26/19,11207213,13.6,,2699599215
80012438,08/26/19,91101929,0,,
80012438,08/26/19,11206903,6.8,,2699599215
80012438,08/26/19,11206926,91.3,,2699599215
70005319,08/26/19,11207660,792.6,,2699599215
80012412,08/26/19,11201544,189.4,,2699599215
80012412,08/26/19,91101935,0,,
80012412,08/26/19,11206937,11.3,,2699599215
70005365,08/26/19,11201280,689,,2699599215
80012424,08/21/19,11200547,77.6,,2699599215
80012418,08/27/19,11205433,35.8,,2699599215
70005400,08/27/19,11202665,359,,2599579215
70005396,08/27/19,11202660,357.4,,2599579215
